clues,institucion_siglas,institución,entidad,municipio,tipo_establecimiento,clave_tipologia,nombre_tipologia,nivel_atencion,sector,nombre_unidad,direccion_completa,latitud,longitud
ZSSMP000630,SMP,Servicios Médicos Privados,ZACATECAS,CUAUHTEMOC,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE VICENTE GUERRERO SIN NUMERO  , COLONIA CIUDAD CUAUHTEMOC CENTRO, CUAUHTEMOC, ZACATECAS, CP. 98690",20.964557,-89.622413
ZSSMP000645,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA MIGUEL HIDALGO SIN NUMERO  , COLONIA CENTRO, FRESNILLO, ZACATECAS, CP. 99000",20.97592,-89.64033
ZSSMP000654,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE REFORMA SIN NUMERO  , COLONIA CENTRO, FRESNILLO, ZACATECAS, CP. 99000",20.96753,-89.62055
ZSSMP000672,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE JOSE MARIA MORELOS SIN NUMERO  , COLONIA FRESNILLO CENTRO, FRESNILLO, ZACATECAS, CP. 99000",20.963308,-89.622323
ZSSMP000681,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE ENRIQUE ESTRADA SIN NUMERO  , COLONIA FRESNILLO CENTRO, FRESNILLO, ZACATECAS, CP. 99000",20.96749,-89.62178
ZSSMP000690,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA SONORA SIN NUMERO  , COLONIA FRESNILLO CENTRO, FRESNILLO, ZACATECAS, CP. 99000",20.962225,-89.621348
ZSSMP000705,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA PASEO DEL MINERAL SIN NUMERO  , COLONIA EMILIANO ZAPATA, FRESNILLO, ZACATECAS, CP. 99010",20.96291,-89.62268
ZSSMP000714,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"BOULEVARD JESUS VARELA RICO SIN NUMERO  , COLONIA INDUSTRIAL, FRESNILLO, ZACATECAS, CP. 99030",20.962416,-89.617588
ZSSMP000723,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE ENRIQUE ESTRADA SIN NUMERO  , FRACCIONAMIENTO LAS AMERICAS, FRESNILLO, ZACATECAS, CP. 99030",20.96223,-89.62347
ZSSMP000732,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA PLATEROS ( CLL. 23 DE NOVIEMBRE ) SIN NUMERO  , FRACCIONAMIENTO LUIS DONALDO COLOSIO, FRESNILLO, ZACATECAS, CP. 99036",21.03954,-89.62832
ZSSMP000741,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA HUICOT SIN NUMERO  , COLONIA DR ARROYO CENTRO, FRESNILLO, ZACATECAS, CP. 99040",21.022,-89.60351
ZSSMP000750,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE BATALLA DE CALPULALPAN (BATALLA DE PUEBLA) SIN NUMERO  , COLONIA JESUS GONZALEZ ORTEGA, FRESNILLO, ZACATECAS, CP. 99050",21.0063,-89.58971
ZSSMP000765,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA PLATEROS SIN NUMERO  , COLONIA BARRIO ALTO, FRESNILLO, ZACATECAS, CP. 99070",21.01369,-89.58441
ZSSMP000774,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE EMILIANO ZAPATA SIN NUMERO  , FRACCIONAMIENTO MANUEL M PONCE, FRESNILLO, ZACATECAS, CP. 99070",21.01818,-89.58084
ZSSMP000783,SMP,Servicios Médicos Privados,ZACATECAS,GENERAL ENRIQUE ESTRADA,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE FRANCISCO I. MADERO SIN NUMERO  , PUEBLO GRAL ENRIQUE ESTRADA, GENERAL ENRIQUE ESTRADA, ZACATECAS, CP. 98560",20.9911,-89.57926
ZSSMP000792,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE GUERRERO SIN NUMERO  , COLONIA CENTRO, GUADALUPE, ZACATECAS, CP. 98600",20.98852,-89.58461
ZSSMP000801,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE LUIS MOYA SIN NUMERO  , COLONIA GUADALUPE CENTRO, GUADALUPE, ZACATECAS, CP. 98600",20.99015,-89.59926
ZSSMP000825,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE RODRIGUEZ SIN NUMERO  , COLONIA GUADALUPE CENTRO, GUADALUPE, ZACATECAS, CP. 98600",20.969241,-89.59131
ZSSMP000834,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE DEL ROBLE SIN NUMERO  , COLONIA GUADALUPE CENTRO, GUADALUPE, ZACATECAS, CP. 98600",20.97855,-89.58542
ZSSMP000843,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA VILLA DE GUADALUPE SIN NUMERO  , COLONIA VILLAS DE GUADALUPE, GUADALUPE, ZACATECAS, CP. 98600",20.9695,-89.57992
ZSSMP000852,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE CHICOMOSTOC SIN NUMERO  , COLONIA TONATIUH MAGISTERIAL, GUADALUPE, ZACATECAS, CP. 98606",20.96786,-89.56927
ZSSMP000861,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE FRANCISCO GARCIA SALINAS SIN NUMERO  , COLONIA EL SALERO, GUADALUPE, ZACATECAS, CP. 98607",20.96041,-89.59179
ZSSMP000870,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALZADA FRANCISCO GARCIA SALINAS SIN NUMERO  , COLONIA LAS ARBOLEDAS, GUADALUPE, ZACATECAS, CP. 98608",20.96023,-89.57856
ZSSMP000885,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA LA CONDESA SIN NUMERO  , COLONIA LA CONDESA, GUADALUPE, ZACATECAS, CP. 98612",20.95651,-89.58002
ZSSMP000894,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CARRETERA SAUCEDA DE LA BORDA SIN NUMERO  , COLONIA LA CONDESA, GUADALUPE, ZACATECAS, CP. 98612",20.95575,-89.60236
ZSSMP000903,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA CERRO DE LA BUFA SIN NUMERO  , COLONIA RINCON COLONIAL, GUADALUPE, ZACATECAS, CP. 98616",20.94858,-89.59239
ZSSMP000912,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA BARONES (DE INGENIERIA) SIN NUMERO  , COLONIA S.P.A.U.A.Z., GUADALUPE, ZACATECAS, CP. 98617",20.95169,-89.61134
ZSSMP000921,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE GAVIOTAS SIN NUMERO  , COLONIA DEPENDENCIAS FEDERALES, GUADALUPE, ZACATECAS, CP. 98618",21.02579,-89.64854
ZSSMP000930,SMP,Servicios Médicos Privados,ZACATECAS,JALPA,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA BENITO JUÁREZ SIN NUMERO  , EJIDO JALPA CENTRO, JALPA, ZACATECAS, CP. 99600",21.03105,-89.64241
ZSSMP000945,SMP,Servicios Médicos Privados,ZACATECAS,JEREZ,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE SAN LUIS SIN NUMERO  , COLONIA CENTRO, JEREZ, ZACATECAS, CP. 99300",21.0152,-89.6321
ZSSMP000954,SMP,Servicios Médicos Privados,ZACATECAS,JEREZ,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE SAN LUIS SIN NUMERO  , COLONIA JEREZ CENTRO, JEREZ, ZACATECAS, CP. 99300",20.99953,-89.63584
ZSSMP000963,SMP,Servicios Médicos Privados,ZACATECAS,JEREZ,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE GARCIA SALINAS SIN NUMERO  , COLONIA JEREZ CENTRO, JEREZ, ZACATECAS, CP. 99300",20.99342,-89.64918
ZSSMP000972,SMP,Servicios Médicos Privados,ZACATECAS,JUAN ALDAMA,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE JUAN JOSE RIOS SIN NUMERO  , COLONIA JUAN ALDAMA CENTRO, JUAN ALDAMA, ZACATECAS, CP. 98300",20.99858,-89.65611
ZSSMP000981,SMP,Servicios Médicos Privados,ZACATECAS,JUAN ALDAMA,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE HIDALGO SIN NUMERO  , COLONIA JUAN ALDAMA CENTRO, JUAN ALDAMA, ZACATECAS, CP. 98300",21.00896,-89.65026
ZSSMP000990,SMP,Servicios Médicos Privados,ZACATECAS,LORETO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE INDEPENDENCIA SIN NUMERO  , COLONIA CENTRO, LORETO, ZACATECAS, CP. 98800",20.98238,-89.65972
ZSSMP001005,SMP,Servicios Médicos Privados,ZACATECAS,LORETO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE BENITO JUÁREZ SIN NUMERO  , COLONIA LORETO CENTRO, LORETO, ZACATECAS, CP. 98830",20.98451,-89.674523
ZSSMP001014,SMP,Servicios Médicos Privados,ZACATECAS,LORETO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE 20 DE NOVIEMBRE SIN NUMERO  , COLONIA LORETO CENTRO, LORETO, ZACATECAS, CP. 98830",20.95021,-89.68624
ZSSMP001023,SMP,Servicios Médicos Privados,ZACATECAS,LUIS MOYA,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE JUÁREZ SIN NUMERO  , COLONIA LUIS MOYA CENTRO, LUIS MOYA, ZACATECAS, CP. 98770",20.96185,-89.66366
ZSSMP001032,SMP,Servicios Médicos Privados,ZACATECAS,MONTE ESCOBEDO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE JARDIN ZARAGOZA SIN NUMERO  , COLONIA CENTRO, MONTE ESCOBEDO, ZACATECAS, CP. 99400",20.96357,-89.65019
ZSSMP001041,SMP,Servicios Médicos Privados,ZACATECAS,NOCHISTLAN DE MEJIA,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE JOSE MINERO ROQUE SIN NUMERO  , COLONIA NOCHISTLAN CENTRO, NOCHISTLAN DE MEJIA, ZACATECAS, CP. 99900",20.92477,-89.6833
ZSSMP001050,SMP,Servicios Médicos Privados,ZACATECAS,OJOCALIENTE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE INDEPENDENCIA SIN NUMERO  , COLONIA OJO CALIENTE CENTRO, OJOCALIENTE, ZACATECAS, CP. 98710",20.97569,-89.57813
ZSSMP001065,SMP,Servicios Médicos Privados,ZACATECAS,OJOCALIENTE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"PASAJE PLAZA PRINCIPAL SIN NUMERO  , COLONIA OJOCALIENTE CENTRO, OJOCALIENTE, ZACATECAS, CP. 98710",20.95229,-89.64964
ZSSMP001074,SMP,Servicios Médicos Privados,ZACATECAS,PINOS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE PLAZUELA J. ENCARNACION ORTIZ SIN NUMERO  , COLONIA CENTRO, PINOS, ZACATECAS, CP. 98920",20.96061,-89.64201
ZSSMP001083,SMP,Servicios Médicos Privados,ZACATECAS,RIO GRANDE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE JUÁREZ SIN NUMERO  , COLONIA CENTRO, RIO GRANDE, ZACATECAS, CP. 98400",20.94247,-89.62834
ZSSMP001101,SMP,Servicios Médicos Privados,ZACATECAS,RIO GRANDE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CARRETERA TORREON SIN NUMERO  , COLONIA IGNACIO ALLENDE                                             , RIO GRANDE, ZACATECAS, CP. 98400",20.93787,-89.635433
ZSSMP001110,SMP,Servicios Médicos Privados,ZACATECAS,RIO GRANDE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE CONSTITUCION SIN NUMERO  , COLONIA CENTRO, RIO GRANDE, ZACATECAS, CP. 98420",20.93801,-89.61879
ZSSMP001125,SMP,Servicios Médicos Privados,ZACATECAS,RIO GRANDE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE CONSTITUCION SIN NUMERO  , COLONIA RIO GRANDE CENTRO, RIO GRANDE, ZACATECAS, CP. 98420",20.93821,-89.61075
ZSSMP001134,SMP,Servicios Médicos Privados,ZACATECAS,RIO GRANDE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE ALDAMA SIN NUMERO  , COLONIA RIO GRANDE CENTRO, RIO GRANDE, ZACATECAS, CP. 98420",20.92789,-89.62054
ZSSMP001143,SMP,Servicios Médicos Privados,ZACATECAS,SOMBRERETE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA HIDALGO SIN NUMERO  , COLONIA SOMBRERETE CENTRO, SOMBRERETE, ZACATECAS, CP. 99100",20.92767,-89.61577
ZSSMP001152,SMP,Servicios Médicos Privados,ZACATECAS,SOMBRERETE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE HIDALGO SIN NUMERO  , COLONIA SOMBRERETE CENTRO, SOMBRERETE, ZACATECAS, CP. 99100",20.92764,-89.60902
ZSSMP001161,SMP,Servicios Médicos Privados,ZACATECAS,SOMBRERETE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE FRANCISCO JAVIER MINA SIN NUMERO  , COLONIA SOMBRERETE CENTRO, SOMBRERETE, ZACATECAS, CP. 99100",21.14213,-88.1524
ZSSMP001170,SMP,Servicios Médicos Privados,ZACATECAS,TLALTENANGO DE SANCHEZ ROMAN,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE MORELOS SIN NUMERO  , COLONIA CENTRO, TLALTENANGO DE SANCHEZ ROMAN, ZACATECAS, CP. 99700",21.14248,-88.15011
ZSSMP001185,SMP,Servicios Médicos Privados,ZACATECAS,VILLA DE COS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA MIGUEL HIDALGO SIN NUMERO  , COLONIA VILLA DE COS CENTRO, VILLA DE COS, ZACATECAS, CP. 98430",21.144574,-88.151066
ZSSMP001203,SMP,Servicios Médicos Privados,ZACATECAS,VILLANUEVA,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE LIBERTAD SIN NUMERO  , COLONIA VILLANUEVA CENTRO, VILLANUEVA, ZACATECAS, CP. 99540",20.690889,-88.195826
ZSSMP001212,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA TORREON SIN NUMERO  , COLONIA CENTRO, ZACATECAS, ZACATECAS, CP. 98000",20.6901,-88.21307
ZSSMP001221,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"BOULEVARD ADOLFO LOPEZ MATEOS SIN NUMERO  , COLONIA CENTRO, ZACATECAS, ZACATECAS, CP. 98000",23.18832,-102.86944
ZSSMP001230,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE TACUBA SIN NUMERO  , COLONIA CENTRO, ZACATECAS, ZACATECAS, CP. 98000",23.1831,-102.88672
ZSSMP001254,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA HIDALGO SIN NUMERO  , COLONIA ZACATECAS CENTRO, ZACATECAS, ZACATECAS, CP. 98000",23.1897,-102.86147
ZSSMP001263,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE ARROYO DE LA PLATA SIN NUMERO  , COLONIA ZACATECAS CENTRO, ZACATECAS, ZACATECAS, CP. 98000",23.1839,-102.87335
ZSSMP001272,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLEJÓN ANCHO SIN NUMERO  , COLONIA ZACATECAS CENTRO, ZACATECAS, ZACATECAS, CP. 98000",23.16992,-102.84983
ZSSMP001281,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE EXPROPIACION PETROLERA SIN NUMERO  , COLONIA LAZARO CARDENAS, ZACATECAS, ZACATECAS, CP. 98040",22.73326,-102.51626
ZSSMP001290,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA SAN MARCOS SIN NUMERO  , COLONIA LA PALMA, ZACATECAS, ZACATECAS, CP. 98049",22.75191,-102.5278
ZSSMP001305,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA BEGONIAS SIN NUMERO  , COLONIA GRAL FELIPE ANGELES, ZACATECAS, ZACATECAS, CP. 98054",22.7548,-102.53618
ZSSMP001314,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA MEXICO SIN NUMERO  , COLONIA 3 CRUCES INFONAVIT, ZACATECAS, ZACATECAS, CP. 98064",22.76061,-102.50333
ZSSMP001323,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE PROGRESO SIN NUMERO  , COLONIA BUENAVISTA, ZACATECAS, ZACATECAS, CP. 98070",22.7574,-102.49786
ZSSMP001332,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA SIERRA MADRE SIN NUMERO  , COLONIA COLINAS DEL PADRE 4TA. SECCION, ZACATECAS, ZACATECAS, CP. 98085",22.75618,-102.50088
ZSSMP001341,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"CALLE NOGAL SIN NUMERO  , COLONIA HUERTA VIEJA, ZACATECAS, ZACATECAS, CP. 98087",22.76004,-102.53838
ZSSMP001350,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA MAGISTERIAL (LOS JAZMINES SUR) SIN NUMERO  , COLONIA JARDINES DEL SOL, ZACATECAS, ZACATECAS, CP. 98087",24.292651,-103.393071
ZSSMP001365,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA 5 SEÑORES SIN NUMERO  , COLONIA 5 SEÑORES, ZACATECAS, ZACATECAS, CP. 98089",24.29089,-103.39483
ZSSMP001374,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA OBRERO MUNDIAL SIN NUMERO  , COLONIA ALMA OBRERA, ZACATECAS, ZACATECAS, CP. 98090",22.27267,-101.98575
ZSSMP001383,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIAS SIMILARES,"AVENIDA HERNAN CORTES SIN NUMERO  , COLONIA LOMAS BIZANTINAS, ZACATECAS, ZACATECAS, CP. 98099",22.4329,-102.24906
ZSSMP001392,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIA SORIANA MERCADO SUC.226 CAMINO REAL,"AVENIDA Camino a Sauceda de la Borda esq. Calle de Derecho SIN NUMERO  , COLONIA SPAGUAZ, GUADALUPE, ZACATECAS, CP. 98615",22.7583,-102.5048
ZSSMP001401,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIA SORIANA HÍPER SUC.60 FRESNILLO,"AVENIDA Plateros y Paseo del Mineral (antes Libramiento de tránsito pesado) SIN NUMERO  , COLONIA BARRIO ALTO, FRESNILLO, ZACATECAS, CP. 99070",23.185,-102.8629
ZSSMP001410,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FARMACIA SORIANA HÍPER SUC.44 ZACATECAS,"BOULEVARD López Portillo y Calz. García Salinas SIN NUMERO  , COLONIA FOVISSSTE, ZACATECAS, ZACATECAS, CP. 98600",22.7615,-102.5481
ZSSMP001420,SMP,Servicios Médicos Privados,ZACATECAS,FRESNILLO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,UNIDAD MEDICA BENAVIDES (UMEB),"CALLE REFORMA 209-A  , COLONIA FRESNILLO CENTRO, FRESNILLO, ZACATECAS, CP. 99000",23.1756763,-102.8707516
ZSSMP001432,SMP,Servicios Médicos Privados,ZACATECAS,TRANCOSO,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,FUNDACION BEST A.C.,"CALLE CAMINO REAL 33-D  , COLONIA CENTRO, TRANCOSO, ZACATECAS, CP. 98640",22.7341,-102.3663
ZSSMP001444,SMP,Servicios Médicos Privados,ZACATECAS,GUADALUPE,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,UNIDAD MEDICA BENAVIDES (UMEB) - SUC LOS CONVENTOS,"CARRETERA A SAUCEDA DE LA BORDA 307-A  , COLONIA GALERIAS, GUADALUPE, ZACATECAS, CP. 98612",22.768586,-102.500158
ZSSMP001456,SMP,Servicios Médicos Privados,ZACATECAS,ZACATECAS,Consulta Externa,CAFS,Consultorio Adyacente a Farmacia,Primer Nivel,Privado,UNIDAD MEDICA BENAVIDES (UMEB) - SUC. GONZALEZ ORTEGA,"AVENIDA GONZALEZ ORTEGA 112-A  , COLONIA CENTRO, ZACATECAS, ZACATECAS, CP. 98000",22.771604,-102.574871
